0.64	0.018	53.0	
0.64	0.02	52.0	
0.64	0.022	66.0	
0.64	0.024	46.0	
0.64	0.026	103.0	
0.64	0.028	66.0	

0.66	0.0	499.0	
0.66	0.002	71.0	
0.66	0.004	59.0	
0.66	0.006	59.0	
0.66	0.008	48.0	
0.66	0.01	53.0	
0.66	0.012	44.0	
0.66	0.014	46.0	
0.66	0.016	49.0	
0.66	0.018	48.0	
0.66	0.02	51.0	
0.66	0.022	64.0	
0.66	0.024	61.0	
0.66	0.026	183.0	
0.66	0.028	236.0	
0.68	0.0	499.0	
0.68	0.002	78.0	
0.68	0.004	59.0	
0.68	0.006	51.0	
0.68	0.008	46.0	
0.68	0.01	50.0	
0.68	0.012	52.0	
0.68	0.014	51.0	
0.68	0.016	49.0	
0.68	0.018	50.0	
0.68	0.02	50.0	
0.68	0.022	69.0	
0.68	0.024	104.0	
0.68	0.026	88.0	
0.68	0.028	321.0	

0.7	0.0	499.0	
0.7	0.002	92.0	
0.7	0.004	58.0	
0.7	0.006	55.0	
0.7	0.008	45.0	
0.7	0.01	45.0	
0.7	0.012	49.0	
0.7	0.014	47.0	
0.7	0.016	51.0	
0.7	0.018	49.0	
0.7	0.02	56.0	
0.7	0.022	48.0	
0.7	0.024	62.0	
0.7	0.026	77.0	
0.7	0.028	154.0	
0.72	0.0	499.0	
0.72	0.002	80.0	
0.72	0.004	61.0	
0.72	0.006	54.0	
0.72	0.008	51.0	
0.72	0.01	49.0	
0.72	0.012	50.0	
0.72	0.014	45.0	
0.72	0.016	46.0	
0.72	0.018	50.0	
0.72	0.02	55.0	
0.72	0.022	49.0	
0.72	0.024	66.0	
0.72	0.026	67.0	
0.72	0.028	203.0	

0.74	0.0	499.0	
0.74	0.002	94.0	
0.74	0.004	67.0	
0.74	0.006	62.0	
0.74	0.008	49.0	
0.74	0.01	50.0	
0.74	0.012	46.0	
0.74	0.014	51.0	
0.74	0.016	49.0	
0.74	0.018	50.0	
0.74	0.02	48.0	
0.74	0.022	50.0	
0.74	0.024	69.0	
0.74	0.026	55.0	
0.74	0.028	73.0	
0.76	0.0	499.0	
0.76	0.002	84.0	
0.76	0.004	67.0	
0.76	0.006	54.0	
0.76	0.008	52.0	
0.76	0.01	48.0	
0.76	0.012	51.0	
0.76	0.014	49.0	
0.76	0.016	48.0	
0.76	0.018	55.0	
0.76	0.02	43.0	
0.76	0.022	58.0	
0.76	0.024	65.0	
0.76	0.026	71.0	
0.76	0.028	112.0	

0.78	0.0	499.0	
0.78	0.002	80.0	
0.78	0.004	59.0	
0.78	0.006	49.0	
0.78	0.008	54.0	
0.78	0.01	48.0	
0.78	0.012	48.0	
0.78	0.014	47.0	
0.78	0.016	46.0	
0.78	0.018	46.0	
0.78	0.02	50.0	
0.78	0.022	48.0	
0.78	0.024	55.0	
0.78	0.026	70.0	
0.78	0.028	211.0	
0.8	0.0	499.0	
0.8	0.002	84.0	
0.8	0.004	65.0	
0.8	0.006	52.0	
0.8	0.008	48.0	
0.8	0.01	47.0	
0.8	0.012	50.0	
0.8	0.014	51.0	
0.8	0.016	55.0	
0.8	0.018	46.0	
0.8	0.02	48.0	
0.8	0.022	60.0	
0.8	0.024	57.0	
0.8	0.026	135.0	
0.8	0.028	52.0	

0.82	0.0	499.0	
0.82	0.002	105.0	
0.82	0.004	66.0	
0.82	0.006	51.0	
0.82	0.008	54.0	
0.82	0.01	45.0	
0.82	0.012	52.0	
0.82	0.014	47.0	
0.82	0.016	48.0	
0.82	0.018	47.0	
0.82	0.02	50.0	
0.82	0.022	48.0	
0.82	0.024	64.0	
0.82	0.026	83.0	
0.82	0.028	117.0	
0.84	0.0	499.0	
0.84	0.002	89.0	
0.84	0.004	72.0	
0.84	0.006	60.0	
0.84	0.008	49.0	
0.84	0.01	46.0	
0.84	0.012	46.0	
0.84	0.014	44.0	
0.84	0.016	45.0	
0.84	0.018	49.0	
0.84	0.02	56.0	
0.84	0.022	52.0	
0.84	0.024	64.0	
0.84	0.026	49.0	
0.84	0.028	69.0	

0.86	0.0	499.0	
0.86	0.002	74.0	
0.86	0.004	62.0	
0.86	0.006	53.0	
0.86	0.008	52.0	
0.86	0.01	49.0	
0.86	0.012	47.0	
0.86	0.014	45.0	
0.86	0.016	44.0	
0.86	0.018	56.0	
0.86	0.02	49.0	
0.86	0.022	54.0	
0.86	0.024	56.0	
0.86	0.026	86.0	
0.86	0.028	106.0	
0.88	0.0	499.0	
0.88	0.002	78.0	
0.88	0.004	61.0	
0.88	0.006	50.0	
0.88	0.008	58.0	
0.88	0.01	50.0	
0.88	0.012	47.0	
0.88	0.014	50.0	
0.88	0.016	49.0	
0.88	0.018	46.0	
0.88	0.02	49.0	
0.88	0.022	48.0	
0.88	0.024	60.0	
0.88	0.026	73.0	
0.88	0.028	107.0	

